ticker,time,close,open,high,low,volume
VNL,13/12/2022,21.8,20.2,21.8,20.2,900.0
VNL,12/12/2022,21.35,21.9,22.5,21.05,16100.0
VNL,09/12/2022,21.05,21.4,21.4,20.15,6700.0
VNL,08/12/2022,21.4,21.8,21.85,21.0,7900.0
VNL,07/12/2022,21.15,22.75,22.75,20.35,1900.0
VNL,06/12/2022,21.45,21.7,21.7,20.6,8300.0
VNL,05/12/2022,20.35,22.4,22.4,20.25,26900.0
VNL,02/12/2022,21.0,19.85,21.0,19.85,30300.0
VNL,01/12/2022,20.65,21.4,21.8,20.6,26300.0
VNL,30/11/2022,20.4,21.8,21.8,20.0,21400.0
VNL,29/11/2022,21.0,20.8,21.3,20.35,10100.0
VNL,28/11/2022,20.4,19.55,20.5,19.25,12600.0
VNL,25/11/2022,19.6,21.2,21.2,19.0,3400.0
VNL,24/11/2022,20.3,20.3,20.3,20.3,2000.0
VNL,23/11/2022,19.5,21.25,21.25,19.2,800.0
VNL,22/11/2022,20.0,19.55,21.0,19.55,8400.0
VNL,21/11/2022,19.7,19.7,19.7,19.7,1700.0
VNL,18/11/2022,19.4,19.0,19.4,18.0,2400.0
VNL,17/11/2022,19.0,17.65,19.2,17.65,3300.0
VNL,16/11/2022,18.9,19.05,19.05,17.95,1900.0
VNL,15/11/2022,17.85,18.9,18.9,17.35,3200.0
VNL,14/11/2022,18.65,20.85,20.85,18.65,2600.0
VNL,11/11/2022,19.95,20.2,20.7,18.8,11800.0
VNL,10/11/2022,20.2,20.65,20.65,18.85,4000.0
VNL,09/11/2022,20.2,20.0,20.3,19.5,1600.0
VNL,08/11/2022,20.4,20.7,20.7,19.15,3300.0
VNL,07/11/2022,20.5,20.5,20.5,20.0,2900.0
VNL,04/11/2022,20.9,20.6,20.9,20.6,200.0
VNL,03/11/2022,20.7,19.75,20.8,19.75,1100.0
VNL,02/11/2022,20.95,20.5,21.4,20.05,2800.0
VNL,01/11/2022,21.25,21.35,21.35,21.0,500.0
VNL,31/10/2022,21.4,20.45,21.6,20.0,10800.0
VNL,28/10/2022,20.4,20.0,20.9,19.7,2200.0
VNL,27/10/2022,20.0,21.4,21.4,19.5,22100.0
VNL,26/10/2022,20.0,21.65,21.65,19.1,4300.0
VNL,25/10/2022,20.5,22.4,22.4,20.0,4800.0
VNL,24/10/2022,21.45,22.35,22.35,20.5,4300.0
VNL,21/10/2022,21.75,21.0,22.2,20.45,1700.0
VNL,20/10/2022,22.3,22.6,22.6,22.25,3800.0
VNL,19/10/2022,21.9,21.9,21.9,21.2,500.0
