ticker,time,close,open,high,low,volume
VSC,13/12/2022,31.25,31.15,31.45,30.5,294900.0
VSC,12/12/2022,31.15,32.1,32.1,30.9,151700.0
VSC,09/12/2022,32.0,31.75,32.0,30.0,385000.0
VSC,08/12/2022,31.5,31.85,32.4,31.5,212000.0
VSC,07/12/2022,31.8,32.6,32.65,31.8,96700.0
VSC,06/12/2022,32.8,31.85,33.5,31.45,1467100.0
VSC,05/12/2022,31.7,32.0,32.15,31.7,149800.0
VSC,02/12/2022,32.05,31.95,32.05,31.35,176400.0
VSC,01/12/2022,31.95,31.55,31.95,31.5,181400.0
VSC,30/11/2022,31.55,32.1,32.1,31.5,93100.0
VSC,29/11/2022,32.1,32.0,32.1,31.3,314800.0
VSC,28/11/2022,32.2,32.3,32.4,31.3,618200.0
VSC,25/11/2022,32.2,31.2,32.2,31.2,823400.0
VSC,24/11/2022,31.05,32.0,32.0,31.05,187300.0
VSC,23/11/2022,32.2,31.75,32.45,31.75,1074200.0
VSC,22/11/2022,32.9,31.6,32.9,31.05,512600.0
VSC,21/11/2022,31.5,32.9,32.9,31.5,176400.0
VSC,18/11/2022,32.9,32.0,32.9,31.2,291300.0
VSC,17/11/2022,32.65,33.0,33.0,31.8,273400.0
VSC,16/11/2022,33.0,31.0,33.0,30.7,962000.0
VSC,15/11/2022,32.9,32.1,32.9,31.2,340300.0
VSC,14/11/2022,33.5,32.95,33.5,31.7,405900.0
VSC,11/11/2022,33.95,31.9,33.95,31.0,541400.0
VSC,10/11/2022,31.8,33.6,33.8,31.8,112600.0
VSC,09/11/2022,33.55,33.9,34.4,33.55,41400.0
VSC,08/11/2022,34.55,33.6,34.55,33.2,481600.0
VSC,07/11/2022,33.45,34.55,34.55,33.45,121700.0
VSC,04/11/2022,34.6,34.35,34.6,34.0,143300.0
VSC,03/11/2022,34.7,34.35,34.7,34.35,59900.0
VSC,02/11/2022,34.7,34.85,34.85,34.4,91600.0
VSC,01/11/2022,34.85,34.75,35.0,34.4,244100.0
VSC,31/10/2022,34.8,34.85,34.85,34.35,99400.0
VSC,28/10/2022,34.85,34.2,34.95,34.2,181200.0
VSC,27/10/2022,34.3,33.9,34.8,33.8,64700.0
VSC,26/10/2022,34.9,34.5,34.9,33.5,386000.0
VSC,25/10/2022,34.5,34.1,34.6,33.0,190300.0
VSC,24/10/2022,34.85,34.05,34.85,32.55,379100.0
VSC,21/10/2022,34.05,35.0,35.0,34.0,400000.0
VSC,20/10/2022,35.05,34.55,35.15,34.55,125400.0
VSC,19/10/2022,34.75,35.05,35.35,34.75,120800.0
