ticker,time,close,open,high,low,volume
VPL,23/12/2011,80.5,80.0,80.5,80.0,5580.0
VPL,22/12/2011,80.0,79.5,80.5,77.0,8510.0
VPL,21/12/2011,79.5,80.0,80.0,78.5,7520.0
VPL,20/12/2011,79.5,78.5,79.5,78.5,6000.0
VPL,19/12/2011,79.5,80.0,80.0,76.0,2370.0
VPL,16/12/2011,78.0,81.0,81.5,78.0,270.0
VPL,15/12/2011,78.0,77.0,78.0,77.0,9820.0
VPL,14/12/2011,74.5,75.5,75.5,74.5,4370.0
VPL,13/12/2011,72.0,72.0,72.0,72.0,2420.0
VPL,12/12/2011,72.0,72.0,72.0,72.0,2340.0
VPL,09/12/2011,75.0,77.5,77.5,75.0,5010.0
VPL,08/12/2011,76.0,80.0,80.0,76.0,2510.0
VPL,07/12/2011,78.0,80.0,80.0,78.0,3020.0
VPL,06/12/2011,80.0,78.0,81.0,78.0,4800.0
VPL,05/12/2011,78.0,78.0,78.0,78.0,4000.0
VPL,02/12/2011,78.0,76.0,78.0,76.0,3840.0
VPL,01/12/2011,76.0,74.0,76.0,74.0,5260.0
VPL,30/11/2011,76.0,76.0,76.5,76.0,2900.0
VPL,29/11/2011,76.0,76.5,76.5,76.0,4200.0
VPL,28/11/2011,76.0,74.5,76.0,74.5,5820.0
VPL,25/11/2011,74.5,73.0,74.5,73.0,2600.0
VPL,24/11/2011,72.0,76.0,76.0,71.5,29370.0
VPL,23/11/2011,75.0,72.0,75.5,72.0,11130.0
VPL,22/11/2011,73.5,72.0,73.5,72.0,6020.0
VPL,21/11/2011,73.0,73.5,73.5,72.5,5510.0
VPL,18/11/2011,71.0,73.0,73.0,71.0,25620.0
VPL,17/11/2011,74.5,75.0,75.0,74.0,10110.0
VPL,16/11/2011,75.0,75.0,75.0,74.0,17000.0
VPL,15/11/2011,73.0,72.0,74.5,71.0,11930.0
VPL,14/11/2011,74.5,75.5,75.5,73.0,17120.0
VPL,11/11/2011,75.5,76.5,76.5,73.0,9020.0
VPL,10/11/2011,76.5,77.0,77.0,76.5,7000.0
VPL,09/11/2011,77.0,77.0,77.0,77.0,6100.0
VPL,08/11/2011,77.0,78.0,78.5,77.0,3260.0
VPL,07/11/2011,78.5,73.0,78.5,73.0,9760.0
VPL,04/11/2011,76.0,75.0,76.0,72.0,12850.0
VPL,03/11/2011,74.0,69.0,74.0,69.0,6630.0
VPL,02/11/2011,71.5,72.0,73.0,71.5,21240.0
VPL,01/11/2011,75.0,76.5,76.5,74.0,9830.0
VPL,31/10/2011,76.5,75.0,77.0,74.0,9600.0
