ticker,time,close,open,high,low,volume
VIC,13/12/2022,61.6,63.9,64.0,60.1,2861100.0
VIC,12/12/2022,63.1,67.8,68.0,63.1,2851200.0
VIC,09/12/2022,67.8,70.5,71.7,67.8,2660700.0
VIC,08/12/2022,69.9,74.4,74.5,69.9,5602500.0
VIC,07/12/2022,71.2,69.2,71.2,68.5,9421500.0
VIC,06/12/2022,66.6,68.1,68.5,65.0,1803300.0
VIC,05/12/2022,68.1,68.8,70.0,68.0,2301900.0
VIC,02/12/2022,68.8,65.1,68.8,65.1,3591400.0
VIC,01/12/2022,66.0,69.4,69.6,66.0,3204600.0
VIC,30/11/2022,69.6,69.5,70.2,68.0,3225000.0
VIC,29/11/2022,69.4,65.0,69.4,64.2,3559000.0
VIC,28/11/2022,65.0,66.5,67.1,65.0,3249900.0
VIC,25/11/2022,65.0,63.0,65.0,62.6,2290900.0
VIC,24/11/2022,61.0,60.0,62.1,60.0,1141700.0
VIC,23/11/2022,59.7,60.1,62.6,59.7,998800.0
VIC,22/11/2022,61.0,64.0,65.9,61.0,1466300.0
VIC,21/11/2022,64.0,66.0,66.7,63.6,1198200.0
VIC,18/11/2022,65.6,66.9,66.9,63.1,1693400.0
VIC,17/11/2022,64.6,62.4,64.6,60.5,4785400.0
VIC,16/11/2022,60.4,56.9,60.9,56.1,2249500.0
VIC,15/11/2022,57.0,55.9,57.5,55.0,1583400.0
VIC,14/11/2022,55.0,54.2,55.5,53.1,1394600.0
VIC,11/11/2022,54.3,53.0,54.8,52.5,938500.0
VIC,10/11/2022,53.0,53.6,54.0,52.0,1558000.0
VIC,09/11/2022,53.7,53.3,54.3,52.2,1573900.0
VIC,08/11/2022,53.3,52.2,53.3,49.7,2476100.0
VIC,07/11/2022,53.4,54.0,54.0,51.7,1702500.0
VIC,04/11/2022,54.3,54.9,54.9,52.1,1617900.0
VIC,03/11/2022,55.1,54.4,55.1,54.3,909700.0
VIC,02/11/2022,55.4,55.3,55.4,54.0,1352500.0
VIC,01/11/2022,55.4,55.7,55.8,54.0,1419100.0
VIC,31/10/2022,55.4,56.0,56.4,54.3,1052800.0
VIC,28/10/2022,55.7,55.4,55.8,53.5,1281000.0
VIC,27/10/2022,55.0,54.6,55.0,52.5,1974800.0
VIC,26/10/2022,54.8,56.1,56.1,53.5,1054100.0
VIC,25/10/2022,56.1,56.3,56.3,53.0,1446700.0
VIC,24/10/2022,56.5,56.0,56.6,52.9,1606100.0
VIC,21/10/2022,56.8,58.5,58.5,54.5,1414600.0
VIC,20/10/2022,58.6,58.1,58.7,57.2,1099200.0
VIC,19/10/2022,58.5,58.5,58.7,56.5,826400.0
