ticker,time,close,open,high,low,volume
VTF,14/12/2015,33.0,33.0,33.0,33.0,0.0
VTF,11/12/2015,33.0,33.0,33.0,33.0,550.0
VTF,10/12/2015,32.0,32.0,32.0,32.0,160.0
VTF,09/12/2015,34.0,34.0,34.0,34.0,0.0
VTF,08/12/2015,34.0,34.0,34.0,34.0,0.0
VTF,07/12/2015,34.0,34.0,34.0,34.0,100.0
VTF,04/12/2015,33.0,33.0,33.0,33.0,0.0
VTF,03/12/2015,33.0,33.0,33.0,33.0,0.0
VTF,02/12/2015,33.0,32.0,33.0,31.0,4240.0
VTF,01/12/2015,32.0,32.0,32.0,32.0,0.0
VTF,30/11/2015,32.0,32.0,32.0,32.0,1810.0
VTF,27/11/2015,32.0,32.0,32.0,32.0,0.0
VTF,26/11/2015,32.0,32.0,32.0,32.0,2690.0
VTF,25/11/2015,33.9,33.9,33.9,33.9,0.0
VTF,24/11/2015,33.9,29.8,33.9,29.7,5310.0
VTF,23/11/2015,31.7,31.7,31.7,31.7,100.0
VTF,20/11/2015,31.7,31.7,31.7,31.7,2780.0
VTF,19/11/2015,32.0,32.0,32.0,32.0,0.0
VTF,18/11/2015,32.0,32.0,32.0,32.0,0.0
VTF,17/11/2015,32.0,32.0,32.0,32.0,0.0
VTF,16/11/2015,32.0,32.0,32.0,32.0,0.0
VTF,13/11/2015,32.0,32.0,32.0,32.0,0.0
VTF,12/11/2015,32.0,32.0,32.0,32.0,0.0
VTF,11/11/2015,32.0,32.0,32.0,32.0,24870.0
VTF,10/11/2015,32.0,32.0,32.0,32.0,30.0
VTF,09/11/2015,31.9,31.9,31.9,31.9,0.0
VTF,06/11/2015,31.9,31.9,31.9,31.9,0.0
VTF,05/11/2015,31.9,31.9,31.9,31.9,0.0
VTF,04/11/2015,31.9,31.9,31.9,31.9,2940.0
VTF,03/11/2015,29.9,29.9,29.9,29.9,70.0
VTF,02/11/2015,32.1,32.1,32.1,32.1,10.0
VTF,30/10/2015,34.5,34.5,34.5,34.5,0.0
VTF,29/10/2015,34.5,34.5,34.5,34.5,30.0
VTF,28/10/2015,37.0,37.0,37.0,37.0,0.0
VTF,27/10/2015,37.0,37.0,37.0,37.0,0.0
VTF,26/10/2015,37.0,37.0,37.0,37.0,0.0
VTF,23/10/2015,37.0,37.0,37.0,37.0,100.0
VTF,22/10/2015,36.0,36.0,36.0,36.0,1000.0
VTF,21/10/2015,34.2,34.2,34.2,34.2,0.0
VTF,20/10/2015,34.2,34.2,34.2,34.2,0.0
