ticker,time,close,open,high,low,volume
UIC,13/12/2022,40.2,37.5,40.5,37.5,700.0
UIC,12/12/2022,40.0,38.5,40.0,38.5,500.0
UIC,09/12/2022,39.0,37.0,39.55,37.0,2100.0
UIC,08/12/2022,37.0,37.0,37.0,37.0,0.0
UIC,07/12/2022,37.0,36.9,37.0,36.9,700.0
UIC,06/12/2022,36.9,35.8,36.9,35.8,1200.0
UIC,05/12/2022,35.8,35.8,35.85,35.8,2000.0
UIC,02/12/2022,35.85,35.85,35.85,35.85,0.0
UIC,01/12/2022,35.85,33.55,36.5,33.55,500.0
UIC,30/11/2022,34.85,33.5,34.85,33.5,3100.0
UIC,29/11/2022,34.85,33.1,34.85,33.1,1100.0
UIC,28/11/2022,33.1,35.05,37.0,33.05,2000.0
UIC,25/11/2022,34.95,34.95,34.95,34.95,100.0
UIC,24/11/2022,32.9,35.0,35.0,32.9,500.0
UIC,23/11/2022,32.8,32.8,32.8,32.8,100.0
UIC,22/11/2022,32.7,32.7,32.7,32.7,0.0
UIC,21/11/2022,32.7,35.0,35.0,32.7,600.0
UIC,18/11/2022,35.0,34.9,35.0,34.9,800.0
UIC,17/11/2022,35.0,35.0,35.0,35.0,0.0
UIC,16/11/2022,35.0,31.0,35.0,30.95,9100.0
UIC,15/11/2022,33.25,33.5,35.7,33.05,1600.0
UIC,14/11/2022,35.0,35.0,35.0,35.0,1000.0
UIC,11/11/2022,36.0,36.5,37.0,36.0,1600.0
UIC,10/11/2022,37.0,37.0,37.0,37.0,2300.0
UIC,09/11/2022,39.55,39.55,39.55,39.55,0.0
UIC,08/11/2022,39.55,39.55,39.55,39.55,0.0
UIC,07/11/2022,39.55,39.55,39.55,39.55,0.0
UIC,04/11/2022,39.55,37.0,39.55,36.8,600.0
UIC,03/11/2022,39.55,38.85,39.55,38.85,6700.0
UIC,02/11/2022,37.0,38.15,38.15,37.0,300.0
UIC,01/11/2022,38.3,38.3,38.3,38.3,100.0
UIC,31/10/2022,36.1,39.95,39.95,36.1,600.0
UIC,28/10/2022,38.0,38.0,38.0,38.0,100.0
UIC,27/10/2022,39.4,37.45,40.0,37.45,1000.0
UIC,26/10/2022,40.0,40.0,40.0,40.0,21200.0
UIC,25/10/2022,38.9,37.1,39.0,36.0,5100.0
UIC,24/10/2022,38.3,38.3,38.3,38.3,2100.0
UIC,21/10/2022,40.8,41.0,41.0,40.75,600.0
UIC,20/10/2022,43.8,41.9,43.8,41.9,200.0
UIC,19/10/2022,41.5,41.2,41.5,41.2,4500.0
