ticker,time,close,open,high,low,volume
VJC,13/12/2022,112.0,111.3,112.0,109.6,481700.0
VJC,12/12/2022,111.4,112.5,113.0,109.6,465800.0
VJC,09/12/2022,111.5,107.0,114.4,105.3,491700.0
VJC,08/12/2022,107.0,105.9,107.7,104.5,658000.0
VJC,07/12/2022,106.0,105.0,106.2,103.2,461600.0
VJC,06/12/2022,106.0,106.8,107.7,105.5,682600.0
VJC,05/12/2022,106.9,106.5,108.3,106.5,681200.0
VJC,02/12/2022,106.5,103.0,106.5,102.9,768700.0
VJC,01/12/2022,103.2,101.5,103.3,100.1,745100.0
VJC,30/11/2022,103.0,103.0,103.1,98.5,590000.0
VJC,29/11/2022,102.8,99.3,102.9,99.3,530200.0
VJC,28/11/2022,102.2,102.0,102.6,101.1,220400.0
VJC,25/11/2022,102.0,101.7,102.0,101.2,277600.0
VJC,24/11/2022,101.2,100.3,101.2,99.0,303300.0
VJC,23/11/2022,100.4,98.1,101.1,96.7,113300.0
VJC,22/11/2022,98.1,98.9,102.3,98.0,331800.0
VJC,21/11/2022,100.6,102.2,102.2,98.1,109600.0
VJC,18/11/2022,102.2,102.1,102.4,100.7,317800.0
VJC,17/11/2022,102.1,102.4,102.6,101.0,333500.0
VJC,16/11/2022,101.9,101.7,108.9,100.1,396900.0
VJC,15/11/2022,101.8,101.4,102.0,99.8,324900.0
VJC,14/11/2022,101.9,101.3,102.0,98.0,376200.0
VJC,11/11/2022,101.3,97.6,101.7,97.6,157100.0
VJC,10/11/2022,100.0,100.6,101.7,99.4,218200.0
VJC,09/11/2022,100.6,100.6,102.0,97.0,210400.0
VJC,08/11/2022,100.4,100.9,102.7,99.5,284900.0
VJC,07/11/2022,100.2,96.5,102.0,96.5,230000.0
VJC,04/11/2022,100.1,100.1,102.6,96.1,236200.0
VJC,03/11/2022,102.7,98.0,104.5,98.0,167300.0
VJC,02/11/2022,105.0,106.8,106.8,100.1,289600.0
VJC,01/11/2022,106.3,107.7,108.0,106.2,111300.0
VJC,31/10/2022,107.6,107.5,108.0,105.5,154700.0
VJC,28/10/2022,107.8,108.8,108.8,106.0,136800.0
VJC,27/10/2022,108.0,107.5,108.4,106.2,114400.0
VJC,26/10/2022,107.5,108.0,108.8,106.0,129500.0
VJC,25/10/2022,108.0,107.0,108.0,106.0,179000.0
VJC,24/10/2022,107.0,108.9,108.9,105.5,207800.0
VJC,21/10/2022,108.9,109.0,109.3,106.5,206800.0
VJC,20/10/2022,108.9,109.4,110.0,108.3,221800.0
VJC,19/10/2022,109.1,109.0,109.4,108.1,170600.0
